zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
109006,,146759,0,0.0187999995797873,94.7237968444824,94.7049968449026,15.5765003073843,15.5765003073843,14.9751753554035,224.255876925084,96.1395375076917,2285991.60861142,2285991.60861142
109007,,676006,0,0.0187999995797873,120.338804016113,120.320004016533,29.0690376530286,29.0690376530286,19.0398796495993,362.517017071225,65.4988303254533,19650843.8676732,19650843.8676732
109008,,191446,0,0.0187999995797873,120.338804016113,120.320004016533,39.7736802334822,39.7736802334822,25.1815770671915,634.111823590905,63.3121625139261,7614511.98597923,7614511.98597923
109009,,49489,0,0.0940000014007091,94.7237968444824,94.6297968430817,14.6010969182609,14.6010969182609,15.0359622371305,226.080160396413,102.978305817049,722593.685387813,722593.685387813
110001,,1,0,5.63059978485107,5.63059978485107,0,5.63059978485107,5.63059978485107,0,0,0,5.63059978485107,5.63059978485107
110002,,8666,0,4.30990003585815,7.47299982070923,3.16309978485107,5.61980757609712,5.61980757609712,0.127099291503158,0.0161542299006047,2.26163066585683,48701.2524544576,48701.2524544576
110003,,1137,0,4.30990003585815,7.47299982070923,3.16309978485107,5.54855855358002,5.54855855358002,0.363832487089802,0.132374078661951,6.5572433556649,6308.71107542048,6308.71107542048
110004,,7893,0,4.30990003585815,7.47299982070923,3.16309978485107,5.58136263528762,5.58136263528762,0.267326093044339,0.0714632400223506,4.78962057319472,44053.6952803252,44053.6952803252
110005,,11,0,5.63059978485107,5.63059978485107,0,5.63059978485107,5.63059978485107,1.43771812714464e-07,2.06703341312029e-14,2.55340138187901e-06,61.9365976333618,61.9365976333618
110006,,1322,0,4.30990003585815,7.47299982070923,3.16309978485107,5.4128747273501,5.4128747273501,1.26581666399961,1.6022918268591,23.3852939105298,7155.82038955683,7155.82038955683
110007,,40369,0,4.30990003585815,7.47299982070923,3.16309978485107,5.51129276652869,5.51129276652869,0.49127941869182,0.241355467230173,8.91405046880234,222485.377691997,222485.377691997
110008,,1567,0,4.30990003585815,7.47299982070923,3.16309978485107,4.93338926177756,4.93338926177756,0.678775624424617,0.460736348313028,13.7588093784443,7730.62097320544,7730.62097320544
111002,,141,0,4.30990003585815,5.63059978485107,1.32069974899292,5.50883314132689,5.50883314132689,0.382086456267368,0.145990060062955,6.93588726441869,776.745472927092,776.745472927092
111003,,1504,0,4.30990003585815,7.47299982070923,3.16309978485107,4.95913741528984,4.95913741528984,0.691781207919973,0.478561239631217,13.9496277273362,7458.54267259592,7458.54267259592
111004,,6403,0,4.30990003585815,7.47299982070923,3.16309978485107,4.95195235811977,4.95195235811977,0.661473701515152,0.437547457796157,13.3578365395727,31707.3509490409,31707.3509490409
111005,,18,0,5.63059978485107,5.63059978485107,0,5.63059978485107,5.63059978485107,1.58945719401042e-07,2.52637417159147e-14,2.82289144095589e-06,101.350796127319,101.350796127319
111006,,9967,0,4.30990003585815,7.47299982070923,3.16309978485107,4.5055854206369,4.5055854206369,0.470444754230619,0.221318266783107,10.4413679979486,44907.169887488,44907.169887488
111007,,23329,0,4.30990003585815,7.47299982070923,3.16309978485107,5.11762900253119,5.11762900253119,0.665821831751672,0.443318711637152,13.0103575585951,119389.16700005,119389.16700005
111008,,5326,0,4.30990003585815,5.63059978485107,1.32069974899292,4.68954541995645,4.68954541995645,0.597718115684684,0.357266945817649,12.745758109967,24976.5189066881,24976.5189066881
200001,,786,0,0,0,0,0,0,0,0,nan,0,0
200002,,9105,0,0,0,0,0,0,0,0,nan,0,0
200003,,33829,0,0,0,0,0,0,0,0,nan,0,0
200004,,50478,0,0,0,0,0,0,0,0,nan,0,0
200006,,37443,0,0,0,0,0,0,0,0,nan,0,0
200007,,389494,0,0,0,0,0,0,0,0,nan,0,0
200008,,50587,0,0,0,0,0,0,0,0,nan,0,0
202001,,57262,0,0,1.59330004930496,1.59330004930496,1.59316092562401,1.59316092562401,0.0148877940392067,0.000221646411353838,0.93448149523096,91227.5809230823,91227.5809230823
202002,,4665,0,1.59330004930496,1.59330004930496,0,1.59330004930506,1.59330004930506,0,0,0,7432.74473000808,7432.74473000808
202003,,30962,0,0,1.59330004930496,1.59330004930496,1.59268253103702,1.59268253103702,0.031360971884782,0.00098351055755809,1.96906610536893,49312.6365259682,49312.6365259682
