1,Central_Coast,20,Barren,7,Private,35,San Benito,24442200
1,Central_Coast,20,Barren,7,Private,38,San Francisco,187200
1,Central_Coast,20,Barren,7,Private,39,San Joaquin,28800
1,Central_Coast,20,Barren,7,Private,40,San Luis Obispo,221648400
1,Central_Coast,20,Barren,7,Private,41,San Mateo,1309500
1,Central_Coast,20,Barren,7,Private,42,Santa Barbara,25534800
1,Central_Coast,20,Barren,7,Private,43,Santa Clara,5922900
1,Central_Coast,20,Barren,7,Private,44,Santa Cruz,4287600
1,Central_Coast,20,Barren,7,Private,48,Solano,3718800
1,Central_Coast,20,Barren,7,Private,50,Stanislaus,132300
1,Central_Coast,20,Barren,7,Private,56,Ventura,1800
1,Central_Coast,20,Barren,8,State_gov,1,Alameda,138600
1,Central_Coast,20,Barren,8,State_gov,10,Fresno,733500
1,Central_Coast,20,Barren,8,State_gov,15,Kern,289800
1,Central_Coast,20,Barren,8,State_gov,24,Merced,79200
1,Central_Coast,20,Barren,8,State_gov,27,Monterey,351900
1,Central_Coast,20,Barren,8,State_gov,28,Napa,8100
1,Central_Coast,20,Barren,8,State_gov,35,San Benito,55800
1,Central_Coast,20,Barren,8,State_gov,39,San Joaquin,45900
1,Central_Coast,20,Barren,8,State_gov,40,San Luis Obispo,22269600
1,Central_Coast,20,Barren,8,State_gov,41,San Mateo,547200
1,Central_Coast,20,Barren,8,State_gov,42,Santa Barbara,86400
1,Central_Coast,20,Barren,8,State_gov,44,Santa Cruz,293400
1,Central_Coast,20,Barren,9,USFS_nonwild,27,Monterey,936000
1,Central_Coast,20,Barren,9,USFS_nonwild,40,San Luis Obispo,700200
1,Central_Coast,20,Barren,9,USFS_nonwild,42,Santa Barbara,4487400
1,Central_Coast,20,Barren,9,USFS_nonwild,56,Ventura,1275300
1,Central_Coast,30,Sparse,1,BLM,10,Fresno,5476500
1,Central_Coast,30,Sparse,1,BLM,15,Kern,872100
1,Central_Coast,30,Sparse,1,BLM,16,Kings,421200
1,Central_Coast,30,Sparse,1,BLM,24,Merced,95400
1,Central_Coast,30,Sparse,1,BLM,27,Monterey,520200
1,Central_Coast,30,Sparse,1,BLM,35,San Benito,5792400
1,Central_Coast,30,Sparse,1,BLM,40,San Luis Obispo,11174400
1,Central_Coast,30,Sparse,1,BLM,42,Santa Barbara,306000
1,Central_Coast,30,Sparse,1,BLM,50,Stanislaus,54900
1,Central_Coast,30,Sparse,2,DoD,1,Alameda,4500
1,Central_Coast,30,Sparse,2,DoD,27,Monterey,876600
1,Central_Coast,30,Sparse,2,DoD,35,San Benito,51300
1,Central_Coast,30,Sparse,2,DoD,39,San Joaquin,40500
1,Central_Coast,30,Sparse,2,DoD,40,San Luis Obispo,306000
1,Central_Coast,30,Sparse,2,DoD,44,Santa Cruz,4500
1,Central_Coast,30,Sparse,2,DoD,48,Solano,8100
1,Central_Coast,30,Sparse,3,Easement,1,Alameda,19800
1,Central_Coast,30,Sparse,3,Easement,7,Contra Costa,9900
1,Central_Coast,30,Sparse,3,Easement,10,Fresno,245700
1,Central_Coast,30,Sparse,3,Easement,24,Merced,9900
1,Central_Coast,30,Sparse,3,Easement,27,Monterey,1260000
1,Central_Coast,30,Sparse,3,Easement,28,Napa,900
1,Central_Coast,30,Sparse,3,Easement,35,San Benito,900
1,Central_Coast,30,Sparse,3,Easement,40,San Luis Obispo,467100
1,Central_Coast,30,Sparse,3,Easement,41,San Mateo,527400
1,Central_Coast,30,Sparse,3,Easement,42,Santa Barbara,4500
1,Central_Coast,30,Sparse,3,Easement,43,Santa Clara,91800
1,Central_Coast,30,Sparse,3,Easement,44,Santa Cruz,25200
1,Central_Coast,30,Sparse,3,Easement,48,Solano,25200
1,Central_Coast,30,Sparse,3,Easement,50,Stanislaus,74700
1,Central_Coast,30,Sparse,4,Local_gov,1,Alameda,324000
1,Central_Coast,30,Sparse,4,Local_gov,7,Contra Costa,629100
1,Central_Coast,30,Sparse,4,Local_gov,10,Fresno,3600
1,Central_Coast,30,Sparse,4,Local_gov,27,Monterey,368100
1,Central_Coast,30,Sparse,4,Local_gov,28,Napa,11700
1,Central_Coast,30,Sparse,4,Local_gov,38,San Francisco,10800
1,Central_Coast,30,Sparse,4,Local_gov,40,San Luis Obispo,160200
1,Central_Coast,30,Sparse,4,Local_gov,41,San Mateo,404100
1,Central_Coast,30,Sparse,4,Local_gov,42,Santa Barbara,21600
1,Central_Coast,30,Sparse,4,Local_gov,43,Santa Clara,411300
1,Central_Coast,30,Sparse,4,Local_gov,44,Santa Cruz,29700
1,Central_Coast,30,Sparse,4,Local_gov,48,Solano,24300
1,Central_Coast,30,Sparse,4,Local_gov,50,Stanislaus,900
1,Central_Coast,30,Sparse,5,NPS,27,Monterey,91800
1,Central_Coast,30,Sparse,5,NPS,35,San Benito,726300
1,Central_Coast,30,Sparse,5,NPS,38,San Francisco,27900
1,Central_Coast,30,Sparse,5,NPS,41,San Mateo,96300
1,Central_Coast,30,Sparse,6,Other_fed,1,Alameda,25200
1,Central_Coast,30,Sparse,6,Other_fed,10,Fresno,27000
1,Central_Coast,30,Sparse,6,Other_fed,15,Kern,243900
1,Central_Coast,30,Sparse,6,Other_fed,24,Merced,216900
1,Central_Coast,30,Sparse,6,Other_fed,27,Monterey,1556100
1,Central_Coast,30,Sparse,6,Other_fed,35,San Benito,73800
1,Central_Coast,30,Sparse,6,Other_fed,40,San Luis Obispo,330300
1,Central_Coast,30,Sparse,6,Other_fed,41,San Mateo,12600
1,Central_Coast,30,Sparse,6,Other_fed,42,Santa Barbara,4480200
1,Central_Coast,30,Sparse,6,Other_fed,43,Santa Clara,900
1,Central_Coast,30,Sparse,6,Other_fed,48,Solano,3600
1,Central_Coast,30,Sparse,6,Other_fed,50,Stanislaus,900
1,Central_Coast,30,Sparse,7,Private,1,Alameda,964800
1,Central_Coast,30,Sparse,7,Private,7,Contra Costa,962100
1,Central_Coast,30,Sparse,7,Private,10,Fresno,11504700
1,Central_Coast,30,Sparse,7,Private,15,Kern,7896600
1,Central_Coast,30,Sparse,7,Private,16,Kings,4633200
1,Central_Coast,30,Sparse,7,Private,24,Merced,980100
1,Central_Coast,30,Sparse,7,Private,27,Monterey,21720600
1,Central_Coast,30,Sparse,7,Private,28,Napa,169200
1,Central_Coast,30,Sparse,7,Private,35,San Benito,8552700
1,Central_Coast,30,Sparse,7,Private,38,San Francisco,6300
1,Central_Coast,30,Sparse,7,Private,39,San Joaquin,73800
1,Central_Coast,30,Sparse,7,Private,40,San Luis Obispo,21457800
1,Central_Coast,30,Sparse,7,Private,41,San Mateo,1543500
1,Central_Coast,30,Sparse,7,Private,42,Santa Barbara,4028400
1,Central_Coast,30,Sparse,7,Private,43,Santa Clara,1176300
1,Central_Coast,30,Sparse,7,Private,44,Santa Cruz,378900
1,Central_Coast,30,Sparse,7,Private,48,Solano,577800
1,Central_Coast,30,Sparse,7,Private,50,Stanislaus,425700
1,Central_Coast,30,Sparse,7,Private,56,Ventura,7200
1,Central_Coast,30,Sparse,8,State_gov,1,Alameda,116100
1,Central_Coast,30,Sparse,8,State_gov,7,Contra Costa,117900
1,Central_Coast,30,Sparse,8,State_gov,10,Fresno,280800
1,Central_Coast,30,Sparse,8,State_gov,15,Kern,8100
1,Central_Coast,30,Sparse,8,State_gov,24,Merced,84600
1,Central_Coast,30,Sparse,8,State_gov,27,Monterey,198000
1,Central_Coast,30,Sparse,8,State_gov,28,Napa,900
1,Central_Coast,30,Sparse,8,State_gov,35,San Benito,195300
1,Central_Coast,30,Sparse,8,State_gov,39,San Joaquin,31500
1,Central_Coast,30,Sparse,8,State_gov,40,San Luis Obispo,2004300
1,Central_Coast,30,Sparse,8,State_gov,41,San Mateo,203400
1,Central_Coast,30,Sparse,8,State_gov,42,Santa Barbara,9900
1,Central_Coast,30,Sparse,8,State_gov,43,Santa Clara,25200
1,Central_Coast,30,Sparse,8,State_gov,44,Santa Cruz,122400
1,Central_Coast,30,Sparse,8,State_gov,48,Solano,900
1,Central_Coast,30,Sparse,8,State_gov,50,Stanislaus,30600
1,Central_Coast,30,Sparse,9,USFS_nonwild,27,Monterey,606600
1,Central_Coast,30,Sparse,9,USFS_nonwild,40,San Luis Obispo,714600
1,Central_Coast,30,Sparse,9,USFS_nonwild,42,Santa Barbara,2711700
1,Central_Coast,30,Sparse,9,USFS_nonwild,56,Ventura,490500
1,Central_Coast,40,Desert,1,BLM,7,Contra Costa,11700
1,Central_Coast,40,Desert,1,BLM,10,Fresno,63424800
1,Central_Coast,40,Desert,1,BLM,15,Kern,14428800
1,Central_Coast,40,Desert,1,BLM,16,Kings,11168100
1,Central_Coast,40,Desert,1,BLM,24,Merced,3136500
1,Central_Coast,40,Desert,1,BLM,27,Monterey,7241400
1,Central_Coast,40,Desert,1,BLM,35,San Benito,16860600
1,Central_Coast,40,Desert,1,BLM,40,San Luis Obispo,122721300
1,Central_Coast,40,Desert,1,BLM,42,Santa Barbara,2074500
1,Central_Coast,40,Desert,1,BLM,43,Santa Clara,72900
1,Central_Coast,40,Desert,1,BLM,50,Stanislaus,93600
1,Central_Coast,40,Desert,2,DoD,1,Alameda,1201500
1,Central_Coast,40,Desert,2,DoD,7,Contra Costa,1719000
