"Region","Ownership","X2001_ha","X2002_ha","X2003_ha","X2004_ha","X2005_ha","X2006_ha","X2007_ha","X2008_ha","X2009_ha","X2010_ha","X2011_ha","X2012_ha","X2013_ha","X2014_ha","X2015_ha","X2016_ha","X2017_ha","X2018_ha","X2019_ha","X2020_ha","X2021_ha","X2022_ha","X2023_ha","X2024_ha","X2025_ha","X2026_ha","X2027_ha","X2028_ha","X2029_ha","X2030_ha","X2031_ha","X2032_ha","X2033_ha","X2034_ha","X2035_ha","X2036_ha","X2037_ha","X2038_ha","X2039_ha","X2040_ha","X2041_ha","X2042_ha","X2043_ha","X2044_ha","X2045_ha","X2046_ha","X2047_ha","X2048_ha","X2049_ha","X2050_ha","X2051_ha","X2052_ha","X2053_ha","X2054_ha","X2055_ha","X2056_ha","X2057_ha","X2058_ha","X2059_ha","X2060_ha","X2061_ha","X2062_ha","X2063_ha","X2064_ha","X2065_ha","X2066_ha","X2067_ha","X2068_ha","X2069_ha","X2070_ha","X2071_ha","X2072_ha","X2073_ha","X2074_ha","X2075_ha","X2076_ha","X2077_ha","X2078_ha","X2079_ha","X2080_ha","X2081_ha","X2082_ha","X2083_ha","X2084_ha","X2085_ha","X2086_ha","X2087_ha","X2088_ha","X2089_ha","X2090_ha","X2091_ha","X2092_ha","X2093_ha","X2094_ha","X2095_ha","X2096_ha","X2097_ha","X2098_ha","X2099_ha","X2100_ha"
"Central_Valley","DoD",56.9849,64.8598,67.7964,110.2732,72.9446,86.6718,58.4474,60.4422,48.7488,98.9398,70.8373,65.2039,76.5199,76.0844,81.1439,72.0699,80.6016,70.57,50.5935,92.3566,48.1645,73.4503,64.4728,55.8343,56.7099,71.569,75.8658,80.1525,111.9042,67.3483,41.179,62.8763,55.8524,81.5669,83.7139,57.8758,64.6698,64.6968,129.8422,87.9178,58.8945,52.7764,40.0635,83.9875,76.4092,63.7375,53.9599,60.1639,89.656,70.1162,61.2662,87.003,57.5815,49.5234,65.2372,87.7277,58.717,51.8335,52.3937,52.096,28.1376,57.7322,69.9215,37.9345,61.7723,46.1091,65.0432,67.8813,47.9651,76.4834,58.2325,80.0355,85.5892,82.1697,92.9514,74.4316,51.6119,45.2212,60.6009,39.6809,75.1445,69.704,49.4012,72.4855,51.4611,113.1805,74.9159,49.7775,39.4496,52.6338,68.6117,52.8658,54.1502,86.4611,55.8846,47.9339,76.1408,88.1864,72.6522,74.3404
"Central_Valley","Easement",613.4509,470.722,615.2156,601.5732,584.4391,608.0737,586.7704,460.3323,553.8372,540.4566,600.5616,635.3292,538.3973,478.9591,618.9545,559.0629,680.5398,673.7379,467.9974,482.5187,534.4197,494.5499,469.8465,455.4075,437.0316,433.2705,498.0589,532.2255,568.2244,464.3257,399.8668,497.2976,494.1309,573.6288,539.5951,445.2133,440.1855,454.3985,626.8169,589.656,485.7591,440.4413,374.8488,521.2937,613.3539,506.2335,405.3747,499.8568,500.8906,581.8092,393.7807,517.9459,457.806,502.7561,494.0974,572.7257,436.8298,465.5559,370.4356,443.0004,396.7241,435.2891,509.7137,439.963,454.4676,473.2678,381.9568,451.1928,434.6461,456.1728,411.2685,493.4749,551.6628,497.0973,520.8806,451.5515,545.4888,383.52,420.3853,467.5808,475.0814,512.7984,419.9138,437.2842,461.0914,569.8708,351.64,411.7888,356.8223,489.7561,568.4386,455.3657,540.262,420.0237,453.6429,458.399,446.6499,582.7137,413.7693,496.0809
"Central_Valley","Local_gov",68.5435,60.1,55.0939,73.2477,56.7851,54.1293,61.6776,57.8951,49.9816,49.202,49.8867,54.5424,59.8492,39.4477,50.8251,53.021,50.1701,49.9798,46.6395,52.317,50.9017,42.8154,48.4956,62.0047,52.1497,48.7153,37.1913,46.3636,55.0951,57.5935,55.6977,53.9445,40.9166,49.5869,53.0646,45.8892,34.2418,45.1079,51.0451,59.7298,53.1763,47.4135,42.208,37.2226,53.3218,42.5048,55.0531,52.6355,38.8153,56.8711,57.9736,48.0678,48.5089,52.293,39.2411,54.1828,53.3022,51.5473,51.0806,33.1973,49.5088,38.9642,49.8128,55.8984,53.9607,50.1217,43.2684,40.0491,48.0301,45.6475,42.2319,36.6435,58.9028,39.4596,44.3565,45.8879,46.4067,52.3896,57.0611,46.3308,51.743,39.33,53.7264,50.4427,36.623,48.3413,29.4356,44.7514,38.7642,42.4784,53.4171,44.7534,49.3727,35.9325,40.7463,58.7979,60.168,46.3477,47.9619,41.5538
"Central_Valley","NPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central_Valley","Other_fed",183.4332,136.4436,181.2904,196.412,206.6909,211.3459,169.3429,131.4576,192.2438,198.4863,233.2111,187.4035,181.8926,156.2775,200.0942,189.5931,289.1376,190.7041,159.8683,177.6591,186.2168,178.9192,181.6876,159.2578,134.7193,123.4382,173.8303,212.1515,201.1029,168.5499,127.7957,125.4263,161.7442,189.0332,219.4244,162.3118,177.1177,192.6457,300.1397,200.7702,147.536,151.2483,120.4789,176.5098,236.4197,159.8618,108.1482,159.1685,202.6047,194.4147,157.2394,197.9758,142.9768,188.6669,182.4592,225.8031,154.9414,154.4006,113.8732,132.4809,160.8567,156.1386,149.8519,126.3451,134.1349,132.7169,133.1221,154.6267,150.8934,173.833,152.856,171.6592,211.0383,183.1315,203.7423,183.5631,170.8117,113.2619,175.3759,166.6606,182.1306,175.6269,155.8201,145.8472,149.0815,209.9865,154.2194,149.4122,131.7613,185.3065,187.9484,159.7864,186.8497,156.9525,143.359,127.3441,148.5312,210.6147,153.2242,184.4901
"Central_Valley","Private",6307.6566,5089.5866,5191.988,8046.9073,6963.6764,7904.0098,5820.0739,4465.2282,5434.7168,6300.911,7401.767,6712.2268,5543.0654,5235.5,6116.4798,6313.3349,8994.8055,5627.8388,4673.2543,5582.5939,5654.1783,6111.3554,5522.102,4896.5262,4329.6262,4778.1042,5515.2026,6794.026,7155.6381,4995.2821,3955.6539,4957.0818,5612.8201,5702.0094,5999.9315,4981.5705,4916.9783,5131.5243,8025.19,6097.6266,4747.9263,4177.8094,3625.2468,5659.0176,6732.9862,4695.4898,4003.595,5160.6894,5449.9231,6155.1697,4382.5848,5019.7669,4504.0728,5021.1528,4998.834,6467.614,4496.9319,4926.9676,3859.6337,3887.7415,4350.759,4623.705,4679.2922,4145.8624,4089.2236,3923.0288,4633.6573,4769.3169,4540.8714,4867.2854,4026.2976,5570.2302,6056.337,5187.3457,5825.0643,5168.9325,4371.6313,3753.1845,4632.8615,4133.634,5602.4372,4639.0494,4400.8131,4249.4108,4340.9273,6959.1783,4133.8309,4241.5417,3609.3196,4872.2341,5613.1455,4573.8381,5095.9551,4522.8706,4625.2948,4339.5922,4945.5602,6350.6428,4637.582,5387.6423
"Central_Valley","State_gov",62.2482,54.5639,61.162,67.4812,54.2969,72.2385,62.7359,48.9412,61.2604,59.1111,75.1283,54.045,61.6694,51.2168,64.4423,56.7646,74.3385,59.4312,48.3978,58.9375,48.5645,55.1557,54.6046,55.8307,50.8687,51.3184,54.9612,61.7367,65.929,51.6034,51.0344,49.4895,60.0921,53.1986,59.5119,48.9884,57.144,55.5751,80.5899,64.1142,44.8394,49.5462,44.2237,51.3671,61.8894,54.0559,45.4315,46.4094,63.1148,67.1547,55.6578,64.0612,54.6143,54.7438,53.1594,71.7011,60.5298,76.5433,49.9663,42.6942,47.7242,53.0214,52.5736,45.0667,40.499,42.0522,41.8085,57.6803,51.8413,58.6321,47.8514,54.1251,63.3724,41.2467,65.2626,63.0893,54.5552,46.371,59.0153,55.8042,61.754,54.287,57.216,58.5472,49.4945,69.5327,44.7486,52.7723,45.5161,46.4919,57.5953,53.9938,63.3756,54.3792,53.0174,52.4711,56.1132,66.4921,47.2216,63.3131
"Central_Valley","USFS_nonwild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Delta","BLM",0.2226,1.5848,1.1263,0.9303,1.1332,0.6747,2.9475,0.2423,1.8005,1.5981,0.8968,1.3622,2.6914,1.1135,0.6875,1.1199,1.3361,2.0167,0.458,1.1327,1.5715,0.884,1.3425,2.7116,1.5848,2.2664,1.1263,1.3558,2.0433,2.0103,1.3425,1.9842,1.9975,1.5912,1.5848,2.8943,1.1135,1.3228,1.5784,2.2521,2.4427,2.0167,1.3425,1.801,1.3553,1.5779,1.801,2.0502,1.3489,3.6079,1.3553,2.8682,2.5151,2.2659,2.7047,1.1396,2.2265,1.801,1.3622,1.7946,0.9037,2.03,2.2595,2.0167,1.1657,2.0502,1.801,1.3686,0.9106,2.6781,1.5779,0.8776,1.3558,1.1066,2.0103,1.8271,1.5848,2.4821,2.914,1.801,1.3622,1.8207,1.3622,1.8138,1.3686,2.6919,1.8079,2.489,2.4821,1.5715,2.2861,2.4491,2.2462,1.801,0.4846,2.6717,2.4624,1.1327,0.917,2.4821
"Delta","DoD",7.8134,9.8556,8.3558,5.0373,7.006,7.658,9.3967,6.8774,5.2536,5.5751,8.5432,6.7508,7.7138,6.6944,6.5851,4.0715,8.3056,8.284,5.8664,7.12,6.4763,7.3558,7.8312,6.3271,5.1673,3.8468,7.1811,4.5509,5.1772,6.9984,4.6185,5.6993,8.1616,6.2344,5.5699,7.209,3.7185,5.5878,6.5389,10.8162,7.7961,5.2073,3.8683,5.5011,7.3833,6.499,3.8732,6.5183,6.5923,6.2991,9.5038,7.7039,5.4726,7.3004,6.3748,6.1966,6.2218,4.83,5.3215,2.41,4.8195,6.0802,5.8974,3.0325,5.6612,5.0812,5.4757,8.0093,6.9954,6.6678,4.9629,4.4152,6.4388,5.9688,5.5412,6.5242,4.3563,6.7995,5.8615,2.8855,4.2363,5.3889,4.1919,4.5226,4.0779,5.6552,5.0465,2.8082,4.4705,4.5576,9.0923,4.0755,6.0374,6.313,7.5377,4.6151,5.7475,6.0583,3.9553,3.8158
"Delta","Easement",3.8564,6.7018,6.3509,7.3052,8.1681,6.2071,13.2946,7.1768,9.7944,8.411,8.9914,7.9503,14.7253,7.8148,6.4547,8.3698,6.1096,11.3868,6.3466,6.8288,10.7666,5.5876,8.3463,10.9848,7.9509,10.4627,7.2569,7.5623,13.7175,6.1527,7.6714,7.2569,8.4906,9.1778,12.2492,14.2199,6.5137,6.9782,9.2126,11.8884,10.4168,9.599,10.1615,7.3705,8.915,10.0207,7.8055,11.5874,8.1448,16.9188,10.9449,10.6577,13.476,12.8949,15.0694,10.5551,9.3861,9.7981,7.0198,9.2639,9.0455,9.1353,11.0195,8.6275,10.4647,9.6835,8.7954,12.1517,7.2269,13.2731,12.0922,6.3193,8.8567,8.0578,8.2613,11.6104,9.6563,8.0782,11.8409,9.3136,8.8554,12.9823,9.6699,9.8894,10.4353,11.0626,7.1553,12.7578,11.8427,6.6356,13.154,9.5353,11.2814,11.463,9.0501,11.1193,11.7916,6.7934,7.838,11.163
"Delta","Local_gov",3.9386,2.9854,3.2993,4.0404,3.0507,4.5413,3.8351,2.7825,3.3481,3.1277,3.8714,3.9148,4.9121,3.1249,3.2519,3.8194,3.3936,3.7315,3.0264,3.3116,3.7479,3.015,3.6484,3.2045,2.8499,3.471,3.5116,3.4939,4.2138,2.6177,2.8462,3.3063,3.1278,3.0356,3.6608,3.1099,2.4805,3.2138,3.972,4.0075,2.985,2.715,2.6056,2.9899,3.2341,2.7166,2.705,3.1661,2.8831,4.2008,3.5363,2.2941,3.3549,3.4098,3.7815,3.0065,2.7021,2.3932,2.8783,2.1297,2.8226,2.9148,2.7029,2.5034,2.6151,2.1486,2.4701,2.5473,2.8554,2.4816,2.324,2.6155,3.7568,2.8465,1.8738,2.677,2.7709,2.4008,2.6678,1.9657,2.8443,2.6922,2.8652,2.1728,2.2968,2.7898,2.3359,2.3981,2.4519,1.7974,3.8094,2.1595,2.7308,1.7638,2.8025,2.5755,2.8234,3.0836,2.1454,2.0278
"Delta","NPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Delta","Other_fed",2.4152,1.9885,1.6381,1.7405,1.8929,2.7185,2.0924,1.5848,1.8844,1.6532,2.2216,2.8672,3.4945,1.7843,2.2728,2.4995,1.6488,2.3876,1.3926,1.9904,1.6323,2.512,1.8951,1.7103,2.3574,2.0795,2.0324,2.3596,2.712,2.678,1.5281,0.8029,1.9882,3.6278,1.844,3.7909,1.4198,2.6563,3.2508,2.6037,2.0799,2.173,1.4597,3.0811,1.7103,2.3125,1.8056,2.4933,1.9569,3.5417,2.9409,2.0033,3.4176,2.6501,3.3716,2.9174,1.2814,1.8925,2.3872,1.9076,2.4042,2.1159,3.1356,2.2153,3.2777,1.6639,2.1726,2.3019,1.6812,1.4302,1.3898,1.2987,2.388,2.2227,1.6768,0.9844,2.5989,0.6008,2.0007,1.8903,2.0497,2.7223,1.6698,1.2814,1.4813,2.7222,1.4813,1.9544,1.9205,1.9116,2.3026,2.0331,3.3241,1.795,0.8913,2.3023,1.7865,1.7636,1.3687,1.7276
"Delta","Private",430.7015,404.7268,389.3941,467.1674,416.0393,476.7496,515.8535,329.8649,384.8749,407.0229,500.4496,499.6741,575.6323,349.6731,427.0548,461.1949,407.1738,467.4441,361.1766,436.0164,443.1147,408.1702,434.8108,393.8467,314.1172,388.9129,397.6836,409.3021,499.8523,375.4564,335.3616,386.782,361.781,409.3248,449.0433,378.6642,332.511,402.3251,509.4377,549.7751,399.5296,377.4086,375.4572,405.9581,434.8156,392.4775,326.2618,373.0777,402.1609,533.6163,472.9155,350.4289,462.7918,409.2388,472.463,428.1212,335.0684,340.4914,330.0369,303.4411,410.1755,406.5881,370.6186,313.5043,362.4319,356.2354,330.1264,417.4748,399.766,353.8092,335.3732,337.3232,497.9471,405.9216,337.5397,413.8253,363.26,340.085,365.7892,338.8391,408.5241,386.8978,363.181,332.8673,341.7166,406.3697,327.4656,315.3163,376.5828,319.5435,494.9762,322.8341,382.1854,283.2182,371.0178,372.7757,334.3552,407.1527,297.6071,286.475
"Delta","State_gov",30.1944,22.9733,21.1113,30.8778,27.5726,25.1728,30.9506,19.0169,27.1676,21.4316,25.4144,32.5562,30.0492,19.755,22.5467,25.9203,22.682,28.3839,29.143,25.3565,27.9046,18.4002,23.8632,21.8112,23.8393,18.0856,21.1875,27.2831,29.1696,24.7841,17.5433,28.2929,20.6602,17.8444,27.4488,20.4925,23.7708,23.1024,30.237,33.9821,28.9071,27.0874,23.6648,24.0086,23.3415,25.1468,22.5105,26.6312,33.0563,33.8094,34.0964,29.5772,32.216,28.9733,33.4735,34.2966,21.2028,25.3974,27.3899,18.5642,25.1725,31.7986,30.0892,20.8665,18.6097,24.6935,18.4112,26.31,34.3166,24.4449,22.0625,22.2877,38.1889,31.3125,24.0259,22.9081,22.6401,19.9687,24.1157,23.353,22.0173,27.9948,26.7625,18.8431,20.5862,24.6681,26.4943,18.157,26.1316,20.8741,35.2761,23.4317,22.2222,21.8239,24.0999,23.401,24.1133,20.4943,24.0901,22.1543
"Delta","USFS_nonwild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deserts","BLM",1117.0024,1084.5343,1204.8664,2666.4923,1228.0767,1850.8761,1437.9787,860.7703,1475.8174,1544.5959,2691.3143,1547.3282,1123.8758,1124.7793,1447.1031,1483.709,2467.6506,1298.0442,909.9988,957.5243,1269.5509,1781.2909,909.9689,636.8435,620.9442,896.7562,1285.6184,3140.1519,2279.6704,750.1437,582.3093,765.9398,1072.1139,2025.4382,1305.9374,713.993,861.9324,1159.1861,3085.0353,1527.8268,942.4947,688.1474,668.0574,4392.5803,2006.0846,824.9751,637.7295,1570.0682,2176.1447,1965.8416,553.1391,947.3328,820.2876,949.3196,1368.9722,3012.8257,779.328,1047.8563,838.7655,712.7211,762.9334,993.968,942.6874,1010.3373,1028.8656,794.7545,1354.2337,1013.0512,1796.7676,962.469,876.5997,1976.4819,2473.3557,1054.0309,1696.4844,1273.0527,827.4287,528.2324,709.5262,640.0499,1153.574,826.7754,684.9482,619.578,1070.5741,1931.4551,1037.3358,1293.2474,383.3495,1409.3079,1309.2312,941.2081,1100.0343,1094.3243,1333.8448,802.0499,921.8808,1701.5954,1832.2404,1818.1266
"Deserts","DoD",591.1815,527.2261,565.6045,1210.7507,678.4685,879.8389,512.3114,292.7576,662.3338,854.365,1368.5567,673.5197,527.035,527.9432,547.5124,744.1962,1276.8358,635.2925,310.1008,494.4836,625.0919,747.3248,521.7248,312.7864,272.0762,474.956,558.3696,993.3776,867.1575,354.8135,280.4349,545.2243,623.1876,731.9723,561.2367,318.2717,360.3716,540.9992,1350.7332,663.1272,471.6637,292.0567,370.7952,748.0393,948.5381,355.8161,266.2299,557.036,672.7359,849.9587,222.5439,451.1603,279.991,535.7515,465.1601,717.4901,220.4004,250.2728,226.2687,290.8935,407.2388,262.5058,362.089,172.5768,397.6279,298.5594,706.2027,449.7113,665.4171,336.4772,397.8201,694.2695,495.293,430.7824,764.9792,375.86,316.2734,169.1679,285.7118,239.455,553.3814,378.6315,335.4611,214.5019,515.8225,1037.7636,265.5582,259.6941,185.3079,618.3896,486.5768,344.1449,386.4309,282.7775,335.5846,374.5281,422.5569,662.2238,381.9972,742.3094
"Deserts","Easement",24.2088,41.7495,53.7256,41.7999,35.7993,31.632,41.7742,28.7659,46.45,26.4425,21.6142,32.3348,30.3657,29.6839,33.3219,27.5891,20.3811,37.1854,33.6438,30.2134,26.0425,16.1938,22.6006,18.8476,28.0279,31.0397,20.4281,22.9266,32.0195,11.6352,29.1986,27.3797,31.7436,20.8815,23.482,27.029,29.9494,20.0546,19.8834,33.031,20.0711,27.413,22.0631,21.8039,25.2108,23.5923,26.9427,35.4718,19.8051,31.7838,24.6759,31.2555,13.4589,29.2685,25.3428,22.3768,30.1687,34.3772,23.8477,16.434,21.1635,16.5181,32.0433,23.6624,30.6407,21.8975,20.7158,14.3059,26.0181,28.1497,18.365,27.9164,31.6209,19.3476,20.8684,22.1818,29.3423,14.212,21.2858,23.9335,17.2767,21.8253,37.1175,21.4019,24.2957,42.6485,21.9736,22.6222,16.5909,21.8574,29.6356,24.6175,25.4,19.3952,27.6467,24.7074,22.6641,25.2487,19.4975,23.0259
"Deserts","Local_gov",70.3121,100.1641,90.0799,127.2402,109.2939,95.873,175.9058,42.9345,85.7409,81.1195,152.611,111.161,101.5165,98.9145,86.9206,78.1305,117.8987,49.7711,43.9216,85.8442,93.9982,83.6215,35.3901,26.9571,69.6547,62.4658,72.4868,120.6071,164.9297,26.4141,53.7295,52.533,73.9093,62.5187,76.7873,63.0755,55.279,32.7573,146.5801,122.4386,53.5713,95.5976,51.918,232.5164,132.6077,76.5071,37.2145,114.4773,109.6827,92.6544,41.6642,50.7926,87.7682,48.6593,83.4659,191.0121,54.8452,88.6447,51.1409,42.9123,62.5212,55.4215,52.5872,42.8537,47.2445,51.9354,77.513,107.0883,92.4106,40.1795,54.8993,109.0018,113.5271,118.7279,110.0467,102.9995,56.0226,39.8401,55.1445,57.4736,95.9085,31.314,114.1957,37.6182,48.1414,85.7941,54.689,63.6247,49.0176,62.1092,91.0689,106.4389,65.8151,50.8388,70.9324,40.7449,33.1704,108.6923,68.0633,107.6761
"Deserts","NPS",982.3836,1049.8738,1192.4006,1857.2024,1078.0585,1278.6254,1194.0943,640.3045,1313.2762,1159.8993,1681.2861,1109.664,869.2896,1218.8213,1414.2478,1386.6415,2063.2604,957.8442,802.5297,742.0327,943.439,1063.9264,647.57,462.7107,537.3443,753.7265,901.9138,1687.708,1621.3221,481.7449,464.7037,632.7411,999.8322,1119.2336,1063.4065,672.2313,510.1906,708.5694,2222.1,999.8574,781.2949,294.376,432.529,1589.1352,1494.4901,337.0165,487.7925,1065.9983,1186.8532,1160.2391,432.1567,580.7833,432.7292,555.2263,674.8211,754.5011,396.4595,426.1653,360.5152,470.136,768.0876,589.2156,533.9357,294.239,675.0577,424.8938,799.4477,443.6702,853.0988,630.3976,497.239,964.4787,882.9449,696.3932,999.7952,914.5493,641.4975,363.7419,413.4198,654.7456,786.9634,615.8485,389.9813,324.0238,562.5054,1250.1235,426.8875,428.0879,213.0986,1031.2761,630.6595,534.7536,554.0152,605.6419,574.9321,687.7941,607.7331,1073.5489,528.7296,1413.3119
"Deserts","Other_fed",52.2774,64.9484,43.9988,116.8866,69.8734,104.3937,78.6511,67.8079,103.2632,75.8791,123.2752,88.6794,89.0353,45.7088,76.6633,53.9108,85.6205,64.2831,56.0463,65.7833,71.7222,90.5004,55.9897,42.8356,29.2577,47.3312,106.8148,249.0792,148.4425,41.4626,29.8682,33.7639,61.6397,135.4605,94.9344,26.1859,54.0856,50.1556,203.8923,113.2513,45.017,87.2797,48.8965,601.9143,107.6457,91.0143,23.6208,71.0456,125.3987,150.0473,54.4342,94.7674,47.3879,60.0466,148.9344,526.3908,69.0844,137.8535,110.3777,64.3072,36.1756,94.5953,86.3221,154.6739,116.8962,65.2064,70.9028,124.3844,196.2152,82.7451,51.9378,123.1401,431.7987,112.0247,160.4271,88.877,73.4448,38.2626,56.415,54.0193,83.9038,48.3509,52.7794,57.9226,88.6543,94.1773,128.216,166.0481,39.6789,97.7521,143.4323,90.3627,116.6492,131.742,249.9994,38.2528,62.8342,148.4738,228.7356,120.9906
"Deserts","Private",1456.1528,1709.516,1549.9973,1964.8505,1558.4546,1588.2964,1990.2304,1801.0458,1639.4675,1388.6534,2375.7465,1462.1295,1429.6697,1379.8122,1673.4794,1362.5201,2078.0428,1672.7665,1342.3616,1363.5178,1571.7835,1577.4292,1225.0663,920.5315,1135.2954,1175.0447,1198.1946,1853.0094,2035.4623,979.53,1176.1808,1138.7301,1240.116,1278.9424,1456.742,1255.5813,1291.1708,1284.4162,1958.0307,1318.4724,1362.2333,1358.4449,1180.2631,2489.6331,1798.9318,1131.1052,1062.4792,1447.8775,1611.2421,1935.4823,930.2059,1482.8037,1186.2964,1391.6452,1329.1534,1932.8553,1288.3626,1373.4897,1120.6492,865.3782,939.7718,976.6454,1258.0101,1322.4691,1174.6804,1143.4143,1314.4793,1518.2502,1416.6358,1267.7324,1162.4285,1734.4899,1691.9175,1074.5493,1243.0706,1336.4743,1335.622,968.6155,1248.7082,1112.3079,1174.5029,1238.6026,1130.3624,1169.5874,1258.9693,1463.9177,1103.6244,1007.4057,885.2639,1362.9677,1541.652,1028.9468,1057.3971,1156.1267,1385.0491,1281.1182,1062.1344,1578.0993,1247.6159,1269.4277
"Deserts","State_gov",108.7865,88.5797,87.3032,210.4298,85.0235,143.9577,141.4093,80.3109,126.9308,145.6058,202.5973,128.6379,85.5805,81.4454,128.6409,154.0923,218.0577,110.1177,80.8361,78.785,105.3668,119.5142,98.1223,60.3068,47.143,70.8956,102.3768,200.8582,178.4544,60.8928,56.7286,65.7831,94.6231,126.0921,108.9347,83.0143,67.4723,95.1181,236.7337,96.8724,90.2502,45.7333,51.5321,233.5149,172.5114,64.9026,59.8814,119.2642,176.7303,134.0227,51.7104,85.1638,80.0029,64.1973,93.2688,154.3392,64.3202,67.3066,58.1996,51.0979,58.5567,64.526,68.3499,62.6984,67.6783,48.7707,105.0211,77.1557,136.224,75.7348,62.898,150.5057,107.4466,66.9191,105.1642,112.0817,72.6364,38.3268,58.6352,58.4346,83.7703,81.1719,47.4344,49.3488,71.777,142.1254,82.7439,75.1418,27.9188,109.7275,115.1214,78.7082,65.8067,63.5312,65.7943,64.4359,77.1188,142.1507,87.9259,127.5078
"Deserts","USFS_nonwild",201.2812,243.6696,239.003,177.3835,215.7877,142.843,230.7686,308.5323,199.1298,142.0371,206.0103,212.6629,206.9744,200.4073,225.3049,144.0007,182.6735,213.7191,157.6942,240.2272,163.8765,169.8124,156.1312,95.5551,172.2722,180.2599,157.2343,125.2182,210.1535,108.5739,123.5724,171.8676,162.4221,93.8263,184.8262,163.781,132.2585,127.265,153.3161,190.9001,185.5011,271.2248,116.0216,102.2141,192.354,143.5962,122.9349,203.5537,119.8698,207.2083,162.5654,170.5236,149.0159,127.1185,128.9399,75.8781,162.5727,180.0831,140.5005,115.9539,147.4745,91.2756,227.4359,170.0872,150.693,224.1446,138.8926,139.9571,138.3656,96.1165,125.4501,194.4236,122.8314,127.8031,72.9288,129.1714,196.7542,129.2579,152.4481,190.3088,216.1651,160.4003,205.9003,146.7866,98.989,142.1542,111.7115,137.4387,138.7439,155.9241,186.0389,158.9513,121.8874,158.5745,139.316,153.3603,112.8627,184.0534,132.2321,118.7048
"Eastside","BLM",4623.4276,3750.7802,4310.3822,3388.8158,3245.8101,3212.0882,2938.1755,3364.1632,3646.9073,2535.1431,2800.0976,2802.3989,4458.0526,3648.3933,2389.8041,1737.5616,2752.0682,3154.033,3618.1793,3825.7868,2414.6682,3426.6882,2633.0472,3954.6949,3812.4433,3549.9922,2466.1878,4521.3939,1821.6965,2837.9548,2488.4795,4056.1112,2933.0107,2108.9612,3806.1316,3166.4998,2400.4192,1409.2933,2933.0166,3755.2272,2326.7975,3396.7938,2602.3693,2253.9154,2000.9742,3707.3281,2226.4536,3278.6265,1786.2947,2282.6191,2731.2922,3305.3765,2442.488,3417.8683,1959.5063,1580.1642,2646.8016,3216.7713,2466.2017,1297.6199,1571.0038,1783.2915,2657.9592,2300.544,3019.6936,3220.6628,1830.1672,1765.3929,1757.6737,2935.7773,2465.1455,1790.5599,4693.9515,2380.2213,1337.536,2481.2604,2164.0765,1732.7978,2711.0442,2039.8012,1910.5824,1612.6741,3350.046,2844.7199,1111.4204,1622.3027,1116.001,2092.3085,1802.5089,1121.0063,1870.1705,2722.2848,2738.8244,1926.988,2383.8317,2806.7873,2860.2106,2295.5568,2493.985,2468.7607
