zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
408004,,810,0,46.4877017211914,78.0059005737305,31.5181988525391,54.0863702884251,54.0863702884251,5.614073174947,31.5178176136595,10.3798297889264,43809.9599336244,43809.9599336244
408005,,416344,0,46.4877017211914,78.0059005737305,31.5181988525391,52.0891596573695,52.0891596573695,4.21158950489686,17.7374861577574,8.08534737860952,21687009.0883879,21687009.0883879
408006,,142697,0,29.6898991394043,78.0059005737305,48.3160014343262,52.4722025887427,52.4722025887427,4.41955465364119,19.5324633365215,8.42265892339224,7487625.89280581,7487625.89280581
408007,,26635,0,29.6898991394043,79.1151008605957,49.4252017211914,50.0037387545574,50.0037387545574,9.49576556708326,90.1695637050041,18.9901111468746,1331849.58172764,1331849.58172764
408008,,10865,0,46.4877017211914,61.2927017211914,14.805,51.6270189929541,51.6270189929541,2.59155598050237,6.71616240007759,5.01976684118844,560927.561358446,560927.561358446
408009,,141073,0,29.6898991394043,79.1151008605957,49.4252017211914,51.0636684114209,51.0636684114209,2.26895666201439,5.14816433409948,4.44338750544392,7203704.89380439,7203704.89380439
409001,,2396,0,43.3057997131348,78.0059005737305,34.7001008605957,68.0207345010767,68.0207345010767,2.93825702554437,8.63335434816084,4.31964907038435,162977.67986458,162977.67986458
409002,,4,0,61.2927017211914,61.2927017211914,0,61.2927017211914,61.2927017211914,0,0,0,245.170806884766,245.170806884766
409003,,573,0,52.2310987091064,78.0059005737305,25.774801864624,60.4422392508622,60.4422392508622,3.27753708154101,10.7422493208764,5.42259373935134,34633.403090744,34633.403090744
409004,,56,0,51.9443984222412,88.8722982788086,36.9278998565674,70.96848761831,70.96848761831,9.62573835634472,92.654838904806,13.5633978958589,3974.23530662536,3974.23530662536
409005,,2374,0,37.6564012908936,88.8722982788086,51.215896987915,68.6018898708937,68.6018898708937,2.03814004106151,4.15401482697821,2.97096777493625,162860.886553502,162860.886553502
409006,,12868,0,37.6564012908936,97.4404034423828,59.7840021514892,66.4673069074791,66.4673069074791,5.45365506900526,29.7423536116868,8.20501886227558,855301.305285442,855301.305285442
409007,,3688,0,0,78.0059005737305,78.0059005737305,62.4920921266108,62.4920921266108,7.44503430042558,55.4285357345134,11.9135622557518,230470.835762941,230470.835762941
409008,,9,0,67.0079034423828,69.2686022949219,2.26069885253906,67.8831436157227,67.8831436157227,0.76040697165434,0.578218762540524,1.1201705329955,610.948292541504,610.948292541504
409009,,2118,0,37.6564012908936,88.8722982788086,51.215896987915,63.7168904833847,63.7168904833847,6.77313316360727,45.8753328519566,10.630043481757,134952.374043809,134952.374043809
410001,,58023,0,0,0,0,0,0,0,0,nan,0,0
410002,,41914,0,0,0,0,0,0,0,0,nan,0,0
410003,,7,0,0,0,0,0,0,0,0,nan,0,0
410004,,10556,0,0,0,0,0,0,0,0,nan,0,0
410005,,5423,0,0,0,0,0,0,0,0,nan,0,0
410006,,1684,0,0,0,0,0,0,0,0,nan,0,0
410007,,120602,0,0,0,0,0,0,0,0,nan,0,0
410008,,3199,0,0,0,0,0,0,0,0,nan,0,0
