1,Central_Coast,110,Coastal_marsh,7,Private,20996100.000000
1,Central_Coast,110,Coastal_marsh,8,State_gov,4793400.000000
1,Central_Coast,130,Cultivated,1,BLM,5124600.000000
1,Central_Coast,130,Cultivated,2,DoD,6521400.000000
1,Central_Coast,130,Cultivated,3,Easement,20570400.000000
1,Central_Coast,130,Cultivated,4,Local_gov,12459600.000000
1,Central_Coast,130,Cultivated,5,NPS,222300.000000
1,Central_Coast,130,Cultivated,6,Other_fed,3797100.000000
1,Central_Coast,130,Cultivated,7,Private,2431028700.000000
1,Central_Coast,130,Cultivated,8,State_gov,13140900.000000
1,Central_Coast,130,Cultivated,9,USFS_nonwild,435600.000000
1,Central_Coast,160,Developed_all,1,BLM,50243400.000000
1,Central_Coast,160,Developed_all,2,DoD,84797100.000000
1,Central_Coast,160,Developed_all,3,Easement,46689300.000000
1,Central_Coast,160,Developed_all,4,Local_gov,182229300.000000
1,Central_Coast,160,Developed_all,5,NPS,8118000.000000
1,Central_Coast,160,Developed_all,6,Other_fed,29154600.000000
1,Central_Coast,160,Developed_all,7,Private,4438676700.000000
1,Central_Coast,160,Developed_all,8,State_gov,61946100.000000
1,Central_Coast,160,Developed_all,9,USFS_nonwild,19903500.000000
2,Central_Valley,0,Water,1,BLM,707400.000000
2,Central_Valley,0,Water,2,DoD,8194500.000000
2,Central_Valley,0,Water,3,Easement,30446100.000000
2,Central_Valley,0,Water,4,Local_gov,45430200.000000
2,Central_Valley,0,Water,6,Other_fed,33698700.000000
2,Central_Valley,0,Water,7,Private,350544600.000000
2,Central_Valley,0,Water,8,State_gov,45528300.000000
2,Central_Valley,20,Barren,1,BLM,51535800.000000
2,Central_Valley,20,Barren,2,DoD,4198500.000000
2,Central_Valley,20,Barren,3,Easement,27865800.000000
2,Central_Valley,20,Barren,4,Local_gov,4209300.000000
2,Central_Valley,20,Barren,6,Other_fed,12665700.000000
2,Central_Valley,20,Barren,7,Private,646529400.000000
2,Central_Valley,20,Barren,8,State_gov,16820100.000000
2,Central_Valley,30,Sparse,1,BLM,2367900.000000
2,Central_Valley,30,Sparse,2,DoD,279900.000000
2,Central_Valley,30,Sparse,3,Easement,8819100.000000
2,Central_Valley,30,Sparse,4,Local_gov,1063800.000000
2,Central_Valley,30,Sparse,6,Other_fed,2096100.000000
2,Central_Valley,30,Sparse,7,Private,77070600.000000
2,Central_Valley,30,Sparse,8,State_gov,3019500.000000
2,Central_Valley,40,Desert,1,BLM,41482800.000000
2,Central_Valley,40,Desert,2,DoD,276300.000000
2,Central_Valley,40,Desert,3,Easement,54077400.000000
2,Central_Valley,40,Desert,4,Local_gov,4042800.000000
2,Central_Valley,40,Desert,6,Other_fed,12798000.000000
2,Central_Valley,40,Desert,7,Private,388237500.000000
2,Central_Valley,40,Desert,8,State_gov,11581200.000000
2,Central_Valley,50,Shrubland,1,BLM,14737500.000000
2,Central_Valley,50,Shrubland,2,DoD,18748800.000000
2,Central_Valley,50,Shrubland,3,Easement,465839100.000000
2,Central_Valley,50,Shrubland,4,Local_gov,43990200.000000
2,Central_Valley,50,Shrubland,6,Other_fed,68113800.000000
2,Central_Valley,50,Shrubland,7,Private,3173249700.000000
2,Central_Valley,50,Shrubland,8,State_gov,85824000.000000
2,Central_Valley,60,Grassland,1,BLM,101960100.000000
2,Central_Valley,60,Grassland,2,DoD,34152300.000000
2,Central_Valley,60,Grassland,3,Easement,503289900.000000
2,Central_Valley,60,Grassland,4,Local_gov,26593200.000000
2,Central_Valley,60,Grassland,6,Other_fed,132693300.000000
2,Central_Valley,60,Grassland,7,Private,2934767700.000000
2,Central_Valley,60,Grassland,8,State_gov,86316300.000000
2,Central_Valley,70,Savanna,1,BLM,1956600.000000
2,Central_Valley,70,Savanna,2,DoD,1134900.000000
2,Central_Valley,70,Savanna,3,Easement,55190700.000000
2,Central_Valley,70,Savanna,4,Local_gov,13241700.000000
2,Central_Valley,70,Savanna,6,Other_fed,12425400.000000
2,Central_Valley,70,Savanna,7,Private,504727200.000000
2,Central_Valley,70,Savanna,8,State_gov,18476100.000000
2,Central_Valley,80,Woodland,1,BLM,343800.000000
2,Central_Valley,80,Woodland,2,DoD,2921400.000000
2,Central_Valley,80,Woodland,3,Easement,40297500.000000
2,Central_Valley,80,Woodland,4,Local_gov,7725600.000000
2,Central_Valley,80,Woodland,6,Other_fed,8694000.000000
2,Central_Valley,80,Woodland,7,Private,257302800.000000
2,Central_Valley,80,Woodland,8,State_gov,10158300.000000
2,Central_Valley,90,Forest,1,BLM,1800.000000
2,Central_Valley,90,Forest,2,DoD,16200.000000
2,Central_Valley,90,Forest,3,Easement,135763200.000000
2,Central_Valley,90,Forest,4,Local_gov,5400.000000
2,Central_Valley,90,Forest,6,Other_fed,146700.000000
2,Central_Valley,90,Forest,7,Private,4404600.000000
2,Central_Valley,90,Forest,8,State_gov,124200.000000
2,Central_Valley,100,Meadow,1,BLM,900.000000
2,Central_Valley,100,Meadow,7,Private,153900.000000
2,Central_Valley,100,Meadow,8,State_gov,900.000000
2,Central_Valley,110,Coastal_marsh,1,BLM,207000.000000
2,Central_Valley,110,Coastal_marsh,2,DoD,6300.000000
2,Central_Valley,110,Coastal_marsh,3,Easement,2281500.000000
2,Central_Valley,110,Coastal_marsh,4,Local_gov,101700.000000
2,Central_Valley,110,Coastal_marsh,6,Other_fed,503100.000000
2,Central_Valley,110,Coastal_marsh,7,Private,3723300.000000
2,Central_Valley,110,Coastal_marsh,8,State_gov,429300.000000
2,Central_Valley,130,Cultivated,1,BLM,28186200.000000
2,Central_Valley,130,Cultivated,2,DoD,85336200.000000
2,Central_Valley,130,Cultivated,3,Easement,498605400.000000
2,Central_Valley,130,Cultivated,4,Local_gov,79597800.000000
2,Central_Valley,130,Cultivated,6,Other_fed,194169600.000000
2,Central_Valley,130,Cultivated,7,Private,28719801000.000000
2,Central_Valley,130,Cultivated,8,State_gov,236230200.000000
2,Central_Valley,160,Developed_all,1,BLM,19057500.000000
2,Central_Valley,160,Developed_all,2,DoD,34054200.000000
2,Central_Valley,160,Developed_all,3,Easement,56727000.000000
2,Central_Valley,160,Developed_all,4,Local_gov,86513400.000000
2,Central_Valley,160,Developed_all,6,Other_fed,28386000.000000
2,Central_Valley,160,Developed_all,7,Private,5061054600.000000
2,Central_Valley,160,Developed_all,8,State_gov,26657100.000000
3,Delta,0,Water,1,BLM,234000.000000
3,Delta,0,Water,2,DoD,8801100.000000
3,Delta,0,Water,3,Easement,3156300.000000
3,Delta,0,Water,4,Local_gov,6278400.000000
3,Delta,0,Water,6,Other_fed,1381500.000000
3,Delta,0,Water,7,Private,344059200.000000
3,Delta,0,Water,8,State_gov,61489800.000000
3,Delta,20,Barren,2,DoD,292500.000000
3,Delta,20,Barren,3,Easement,17100.000000
3,Delta,20,Barren,4,Local_gov,16200.000000
3,Delta,20,Barren,6,Other_fed,3600.000000
3,Delta,20,Barren,7,Private,2456100.000000
3,Delta,20,Barren,8,State_gov,140400.000000
3,Delta,30,Sparse,2,DoD,900.000000
3,Delta,30,Sparse,3,Easement,9900.000000
3,Delta,30,Sparse,4,Local_gov,23400.000000
3,Delta,30,Sparse,6,Other_fed,11700.000000
3,Delta,30,Sparse,7,Private,739800.000000
3,Delta,30,Sparse,8,State_gov,64800.000000
3,Delta,40,Desert,2,DoD,4500.000000
3,Delta,40,Desert,3,Easement,99900.000000
3,Delta,40,Desert,4,Local_gov,4500.000000
3,Delta,40,Desert,7,Private,579600.000000
3,Delta,40,Desert,8,State_gov,154800.000000
3,Delta,50,Shrubland,1,BLM,79200.000000
3,Delta,50,Shrubland,2,DoD,366300.000000
3,Delta,50,Shrubland,3,Easement,1624500.000000
3,Delta,50,Shrubland,4,Local_gov,95400.000000
3,Delta,50,Shrubland,6,Other_fed,130500.000000
3,Delta,50,Shrubland,7,Private,21880800.000000
3,Delta,50,Shrubland,8,State_gov,6085800.000000
3,Delta,60,Grassland,1,BLM,781200.000000
3,Delta,60,Grassland,2,DoD,3346200.000000
3,Delta,60,Grassland,3,Easement,19694700.000000
3,Delta,60,Grassland,4,Local_gov,704700.000000
3,Delta,60,Grassland,6,Other_fed,686700.000000
3,Delta,60,Grassland,7,Private,85017600.000000
3,Delta,60,Grassland,8,State_gov,22066200.000000
3,Delta,70,Savanna,1,BLM,23400.000000
3,Delta,70,Savanna,2,DoD,65700.000000
3,Delta,70,Savanna,3,Easement,291600.000000
3,Delta,70,Savanna,4,Local_gov,7200.000000
3,Delta,70,Savanna,6,Other_fed,23400.000000
3,Delta,70,Savanna,7,Private,3956400.000000
3,Delta,70,Savanna,8,State_gov,808200.000000
3,Delta,80,Woodland,1,BLM,28800.000000
3,Delta,80,Woodland,2,DoD,17100.000000
3,Delta,80,Woodland,3,Easement,845100.000000
3,Delta,80,Woodland,4,Local_gov,30600.000000
3,Delta,80,Woodland,6,Other_fed,105300.000000
3,Delta,80,Woodland,7,Private,1356300.000000
