zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
100001,,5665,21,5.07845397949219,162.68748046875,157.609026489258,12.5715333473903,12.5715333473903,17.075910970662,291.586735477976,135.829977925539,71217.7364129663,71217.7364129663
100002,,484,4048,3.7659033203125,299.74400390625,295.978100585938,59.5158523483903,59.5158523483903,51.1578176812677,2617.12230990983,85.9566244331059,28805.6725366209,28805.6725366209
100003,,2726,1288,0.581458320617676,944.193671875,943.612213554382,117.97008421635,117.97008421635,62.1213826424308,3859.06618140731,52.6585897222079,321586.44957377,321586.44957377
100004,,15212,67404,0.610087471008301,2326.4671875,2325.85710002899,112.064118123119,112.064118123119,53.3951646258781,2851.04360542463,47.6469770343577,1704719.36488889,1704719.36488889
100005,,23,234,16.5859777832031,52.3359375,35.7499597167969,21.7889902662195,21.7889902662195,6.56331621553553,43.0771197451117,30.1221678257893,501.146776123048,501.146776123048
100006,,70512,50179,0.581458320617676,241.31904296875,240.737584648132,160.529653429002,160.529653429002,29.6010085495439,876.219707150172,18.4395891458369,11319266.9225858,11319266.9225858
100007,,52224,93599,0.357431297302246,2342.36625,2342.0088187027,140.262113566455,140.262113566455,149.982879692269,22494.8642007855,106.930428950942,7325048.61889455,7325048.61889455
100008,,29701,10635,0.581458320617676,2342.36625,2341.78479167938,150.945309850869,150.945309850869,113.615172489212,12908.4074197535,75.2690975303984,4483226.64788065,4483226.64788065
100009,,64,7,5.41216857910156,189.96314453125,184.550975952148,52.4689552974702,52.4689552974702,50.673696554839,2567.8235225319,96.5784362725482,3358.01313903809,3358.01313903809
102001,,229544,25151,0.549155044555664,213.12388671875,212.574731674194,16.5672250417791,16.5672250417791,16.3988441411817,268.922089166769,98.9836505499697,3802907.10499014,3802907.10499014
102002,,3828,198,3.2354931640625,295.13853515625,291.903041992187,85.3643142100691,85.3643142100691,40.8677986097983,1670.17696321103,47.8745702908461,326774.594796145,326774.594796145
102003,,3825,660,0.581458320617676,299.74400390625,299.162545585632,40.116047742075,40.116047742075,54.6858368585539,2990.54075292037,136.319104040744,153443.882613437,153443.882613437
102004,,5135,739,0.549155044555664,299.74400390625,299.194848861694,53.2859371066264,53.2859371066264,61.4576084821841,3777.03764034942,115.335512180645,273623.287042527,273623.287042527
102005,,1008,332,8.75848388671875,309.4319140625,300.673430175781,54.5034118955094,54.5034118955094,53.4448418863527,2856.35112425724,98.0577912972016,54939.4391906734,54939.4391906734
102006,,12184,1506,0.645975036621094,239.59798828125,238.952013244629,29.3452297483487,29.3452297483487,33.9414940652203,1152.02501937939,115.662730727574,357542.27925388,357542.27925388
102007,,626033,38035,0.430316429138184,944.193671875,943.763355445862,48.4188754121187,48.4188754121187,44.425545544106,1973.62909689144,91.7525348657454,30311813.8308749,30311813.8308749
102008,,27113,553,0.549155044555664,299.74400390625,299.194848861694,19.8876189724498,19.8876189724498,38.2376970143548,1462.12147296159,192.268853638664,539213.013200033,539213.013200033
102009,,7767,454,0.549155044555664,129.7637890625,129.214634017944,28.2488594554879,28.2488594554879,16.244833392847,263.894611961359,57.5061567297761,219408.891390775,219408.891390775
103001,,24274,3185,0.549155044555664,213.12388671875,212.574731674194,26.3240097261148,26.3240097261148,25.2022776837769,635.154800450201,95.7387493242526,638989.012091711,638989.012091711
103002,,1378,57,3.2354931640625,295.13853515625,291.903041992187,60.2775282648585,60.2775282648585,41.3334744177835,1708.45610744556,68.5719464742563,83062.433948975,83062.433948975
103003,,2858,212,0.430316429138184,285.7040625,285.273746070862,79.983567556859,79.983567556859,59.3576998752699,3523.33653448262,74.212368475654,228593.036077503,228593.036077503
103004,,1970,696,0.610087471008301,260.912265625,260.302178153992,83.7382037240623,83.7382037240623,39.4874446666051,1559.2582862982,47.1558296100138,164964.261336403,164964.261336403
103005,,1002,45,8.75848388671875,309.4319140625,300.673430175781,47.0372243135801,47.0372243135801,48.634698062559,2365.33385563628,103.396190511432,47131.2987622073,47131.2987622073
103006,,7604,142,0.549155044555664,197.80654296875,197.257387924194,18.9699867997531,18.9699867997531,16.7582751178161,280.839784924413,88.3409951452058,144247.779625323,144247.779625323
