zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
205001,,16375,0,0,0,0,0,0,0,0,nan,0,0
205002,,20832,0,0,0,0,0,0,0,0,nan,0,0
205003,,517599,0,0,0,0,0,0,0,0,nan,0,0
205004,,48878,0,0,0,0,0,0,0,0,nan,0,0
205006,,75682,0,0,0,0,0,0,0,0,nan,0,0
205007,,3525833,0,0,0,0,0,0,0,0,nan,0,0
205008,,95360,0,0,0,0,0,0,0,0,nan,0,0
206001,,113289,0,0,0,0,0,0,0,0,nan,0,0
206002,,37947,0,0,0,0,0,0,0,0,nan,0,0
206003,,559211,0,0,0,0,0,0,0,0,nan,0,0
206004,,29548,0,0,0,0,0,0,0,0,nan,0,0
206006,,147437,0,0,0,0,0,0,0,0,nan,0,0
206007,,3260853,0,0,0,0,0,0,0,0,nan,0,0
206008,,95907,0,0,0,0,0,0,0,0,nan,0,0
207001,,2174,0,0.00469999989494681,4.38980007171631,4.38510007182136,0.549772460045759,0.549772460045759,0.768044233894183,0.589891945218103,139.702202222035,1195.20532813948,1195.20532813948
207002,,1261,0,0.00469999989494681,1.15620001792908,1.15150001803413,0.257389294445707,0.257389294445707,0.216325786521758,0.0467968459142573,84.0461476797706,324.567900296036,324.567900296036
207003,,61323,0,0,8.01349964141846,8.01349964141846,0.244461395016311,0.244461395016311,0.277801704165911,0.0771737868374844,113.638271657321,14991.1061265852,14991.1061265852
207004,,14713,0,0.00469999989494681,4.38980007171631,4.38510007182136,0.465910471334082,0.465910471334082,0.41762678233612,0.174412129324421,89.6367023347409,6854.94076473835,6854.94076473835
207006,,13806,0,0,6.06769992828369,6.06769992828369,0.245668795386731,0.245668795386731,0.342528146556885,0.117325531183695,139.426802666443,3391.70338910921,3391.70338910921
207007,,560808,0,0,8.01349964141846,8.01349964141846,0.366981591205479,0.366981591205479,0.416673803498986,0.173617058522312,113.540791550409,205806.212200762,205806.212200762
207008,,20529,0,0.00469999989494681,7.00769992828369,7.00299992838874,0.369666947343284,0.369666947343284,0.347822417216571,0.120980433918378,94.0907537761476,7588.89276201029,7588.89276201029
208001,,382,0,0,3.52029989242554,3.52029989242554,1.81132094942073,1.81132094942073,0.469422509965847,0.220357492862636,25.9160316185804,691.924602678718,691.924602678718
208002,,3246,0,0,5.66820019721985,5.66820019721985,0.834323835717307,0.834323835717307,0.860288084047576,0.740095587554248,103.112010854628,2708.21517073838,2708.21517073838
208003,,44775,0,0,7.36490003585815,7.36490003585815,1.1816493872386,1.1816493872386,0.949719644850768,0.901967403815469,80.3723723049669,52908.3513136083,52908.3513136083
208004,,8584,0,0,3.52029989242554,3.52029989242554,1.02867581969933,1.02867581969933,0.767215884669206,0.588620213688752,74.5828637143868,8830.15323629908,8830.15323629908
208006,,9660,0,0,3.52029989242554,3.52029989242554,1.90732423037503,1.90732423037503,0.322903148396826,0.104266443244583,16.9296411828908,18424.7520654228,18424.7520654228
208007,,285892,0,0,10.3634996414185,10.3634996414185,0.929204526989092,0.929204526989092,0.857576876861079,0.735438099726803,92.2915086993701,265652.140629966,265652.140629966
208008,,11287,0,0,3.52029989242554,3.52029989242554,1.68275782516181,1.68275782516181,0.558618573510203,0.312054710670574,33.1966112507299,18993.2875726013,18993.2875726013
209001,,2,0,0,3.42629998207092,3.42629998207092,1.71314999103546,1.71314999103546,1.71314999103546,2.9348828917848,100,3.42629998207092,3.42629998207092
209002,,18,0,0.0140999996848404,1.91290008068085,1.89880008099601,0.62510002269927,0.62510002269927,0.865753131072932,0.749528483962585,138.498336207778,11.2518004085869,11.2518004085869
209003,,150848,0,0,9.60210014343262,9.60210014343262,0.000836570593026016,0.000836570593026016,0.0467067514274382,0.0021815206289045,5583.12135482699,126.195000816788,126.195000816788
209004,,6,0,1.41,2.115,0.705,1.645,1.645,0.332340187157677,0.11045,20.2030508910442,9.87,9.87
209006,,163,0,0,0,0,0,0,0,0,nan,0,0
209007,,4894,0,0,9.60210014343262,9.60210014343262,0.305449104052479,0.305449104052479,0.802541292405942,0.644072526016599,262.74141313836,1494.86791523283,1494.86791523283
209008,,138,0,0,3.42629998207092,3.42629998207092,0.0264289853732655,0.0264289853732655,0.291074179771936,0.0847241781299055,1101.34451119102,3.64719998151064,3.64719998151064
210001,,1,0,0,0,0,0,0,0,0,nan,0,0
210007,,171,0,0,0,0,0,0,0,0,nan,0,0
210008,,1,0,0,0,0,0,0,0,0,nan,0,0
211001,,230,0,0,0,0,0,0,0,0,nan,0,0
211002,,7,0,0,0,0,0,0,0,0,nan,0,0
211003,,2535,0,0,0,0,0,0,0,0,nan,0,0
211004,,113,0,0,0,0,0,0,0,0,nan,0,0
211006,,559,0,0,0,0,0,0,0,0,nan,0,0
211007,,4137,0,0,0,0,0,0,0,0,nan,0,0
211008,,477,0,0,0,0,0,0,0,0,nan,0,0
300001,,260,0,0,0,0,0,0,0,0,nan,0,0
300002,,9779,0,0,0,0,0,0,0,0,nan,0,0
300003,,3507,0,0,0,0,0,0,0,0,nan,0,0
300004,,6976,0,0,0,0,0,0,0,0,nan,0,0
300006,,1535,0,0,0,0,0,0,0,0,nan,0,0
300007,,382288,0,0,0,0,0,0,0,0,nan,0,0
300008,,68322,0,0,0,0,0,0,0,0,nan,0,0
302002,,325,0,0,0,0,0,0,0,0,nan,0,0
302003,,19,0,0,0,0,0,0,0,0,nan,0,0
302004,,18,0,0,0,0,0,0,0,0,nan,0,0
302006,,4,0,0,0,0,0,0,0,0,nan,0,0
302007,,2729,0,0,0,0,0,0,0,0,nan,0,0
302008,,156,0,0,0,0,0,0,0,0,nan,0,0
303002,,1,0,0,0,0,0,0,0,0,nan,0,0
303003,,11,0,0,0,0,0,0,0,0,nan,0,0
303004,,26,0,0,0,0,0,0,0,0,nan,0,0
303006,,13,0,0,0,0,0,0,0,0,nan,0,0
303007,,822,0,0,0,0,0,0,0,0,nan,0,0
303008,,72,0,0,0,0,0,0,0,0,nan,0,0
304002,,5,0,0,0,0,0,0,0,0,nan,0,0
304003,,111,0,0,0,0,0,0,0,0,nan,0,0
